timestamp;low;mid;high
2020-01-12T03:00:00;25.7588;26.3851;37.428
2020-01-12T04:00:00;24.2658;31.9773;35.0268
2020-01-12T05:00:00;24.0004;33.4426;30.4949
2020-01-12T06:00:00;20.3922;30.2493;37.7681
2020-01-12T07:00:00;32.2356;50.3531;50.3786
2020-01-12T08:00:00;36.5291;53.4094;52.1809
2020-01-12T09:00:00;53.275;59.3976;55.995
2020-01-12T10:00:00;55.6474;63.5472;61.6126
2020-01-12T11:00:00;53.642;73.4578;74.2408
2020-01-12T12:00:00;50.6185;60.8574;80.8732
2020-01-12T13:00:00;50.2626;76.6323;81.157
2020-01-12T14:00:00;61.7804;64.8247;80.3206
2020-01-12T15:00:00;55.7476;65.2206;84.4902
2020-01-12T16:00:00;54.1135;67.448;79.8833
2020-01-12T17:00:00;39.0577;65.8919;72.6689
2020-01-12T18:00:00;47.4463;47.7435;68.2961
2020-01-12T19:00:00;39.2877;43.7067;52.2418
2020-01-12T20:00:00;25.101;38.8041;40.507
2020-01-12T21:00:00;21.6424;29.0682;33.3883
2020-01-12T22:00:00;25.3186;34.2702;33.0435
2020-01-12T23:00:00;24.2623;47.1796;25.7436
2020-01-13T00:00:00;22.5391;32.0966;33.2722
2020-01-13T01:00:00;23.4826;26.324;41.5243
2020-01-13T02:00:00;22.7401;23.5175;40.0043
2020-01-13T03:00:00;24.7628;28.3737;38.6259
2020-01-13T04:00:00;31.3575;25.2988;36.6581
2020-01-13T05:00:00;11.1667;32.3377;43.2445
2020-01-13T06:00:00;22.8157;32.2601;30.6992
2020-01-13T07:00:00;31.5357;36.0006;41.1556
2020-01-13T08:00:00;38.4955;56.1942;61.1448
2020-01-13T09:00:00;40.9496;49.8342;64.3517
2020-01-13T10:00:00;38.997;59.1286;68.3151
2020-01-13T11:00:00;53.3528;67.8368;80.3288
2020-01-13T12:00:00;63.0706;72.5025;79.4584
2020-01-13T13:00:00;48.1554;76.1688;79.5494
2020-01-13T14:00:00;60.1438;71.9234;79.4103
2020-01-13T15:00:00;52.7912;73.2968;83.2585
2020-01-13T16:00:00;51.4062;61.3155;78.5983
2020-01-13T17:00:00;42.5161;64.3162;79.2547
2020-01-13T18:00:00;41.1368;58.0351;62.7632
2020-01-13T19:00:00;43.5158;53.8339;53.9876
2020-01-13T20:00:00;33.5665;29.9743;53.1779
2020-01-13T21:00:00;32.6616;25.4641;40.9282
2020-01-13T22:00:00;29.8871;34.1157;36.7245
2020-01-13T23:00:00;26.1954;16.7432;28.1949
2020-01-14T00:00:00;32.7197;32.46;31.9407
2020-01-14T01:00:00;26.195;35.299;30.7295
2020-01-14T02:00:00;28.1399;27.1181;36.1823
2020-01-14T03:00:00;22.5171;27.849;33.4583
2020-01-14T04:00:00;24.3327;24.6293;44.0145
2020-01-14T05:00:00;20.5129;27.3923;28.1428
2020-01-14T06:00:00;28.9479;27.5372;30.1933
2020-01-14T07:00:00;24.7617;34.9023;47.2029
2020-01-14T08:00:00;40.9273;42.5811;58.1305
2020-01-14T09:00:00;41.8559;52.1564;51.278
2020-01-14T10:00:00;53.6369;58.3103;62.9939
2020-01-14T11:00:00;55.4672;74.0117;76.2512
2020-01-14T12:00:00;63.537;66.0713;88.4309
2020-01-14T13:00:00;59.4786;71.5016;93.1759
2020-01-14T14:00:00;47.9645;66.8965;81.6646
2020-01-14T15:00:00;54.099;65.0943;80.7975
2020-01-14T16:00:00;45.8528;56.1192;73.3849
2020-01-14T17:00:00;45.1892;51.869;74.837
2020-01-14T18:00:00;50.3653;47.4764;71.8563
2020-01-14T19:00:00;40.2032;47.1879;61.8035
2020-01-14T20:00:00;27.1585;43.6973;45.8348
2020-01-14T21:00:00;18.9314;21.0667;31.8073
2020-01-14T22:00:00;24.1639;27.2546;36.041
2020-01-14T23:00:00;17.9172;23.1655;42.9039
2020-01-15T00:00:00;20.6443;28.6786;33.9974
2020-01-15T01:00:00;25.56;35.3788;26.9229
2020-01-15T02:00:00;29.7766;27.7656;34.2
2020-01-15T03:00:00;27.0438;29.7624;34.6049
2020-01-15T04:00:00;12.5436;37.2761;26.8935
2020-01-15T05:00:00;25.5218;32.2895;37.1602
2020-01-15T06:00:00;24.3602;26.1995;38.53
2020-01-15T07:00:00;32.7226;39.111;55.2792
2020-01-15T08:00:00;45.0966;42.1317;48.8615
2020-01-15T09:00:00;32.4929;55.6138;67.8663
2020-01-15T10:00:00;44.8251;62.3025;76.5051
2020-01-15T11:00:00;54.6673;57.8052;80.1673
2020-01-15T12:00:00;46.5258;68.918;76.6167
2020-01-15T13:00:00;63.2044;69.193;78.4124
2020-01-15T14:00:00;57.6665;72.5043;84.223
2020-01-15T15:00:00;58.6667;72.199;82.1016
2020-01-15T16:00:00;48.8581;67.0283;74.7721
2020-01-15T17:00:00;51.8495;58.2098;78.1291
2020-01-15T18:00:00;48.1515;58.1781;62.2099
2020-01-15T19:00:00;38.18;41.9042;46.0549
2020-01-15T20:00:00;31.8252;31.7139;44.8595
2020-01-15T21:00:00;25.3517;14.0236;38.4014
2020-01-15T22:00:00;19.6833;29.6493;37.7098
2020-01-15T23:00:00;23.2624;25.8923;37.6711
2020-01-16T00:00:00;23.2374;31.9888;43.4699
2020-01-16T01:00:00;25.917;20.1439;30.426
2020-01-16T02:00:00;28.9991;26.7641;33.8815
2020-01-16T03:00:00;18.7073;32.3513;43.7253
2020-01-16T04:00:00;23.375;24.8508;26.1633
2020-01-16T05:00:00;31.4073;32.0463;35.7315
2020-01-16T06:00:00;20.2821;27.2149;42.1446
2020-01-16T07:00:00;26.5419;38.1524;52.0498
2020-01-16T08:00:00;38.0271;49.2453;58.8239
2020-01-16T09:00:00;47.0311;58.2754;67.6409
2020-01-16T10:00:00;47.8378;60.1883;66.4658
2020-01-16T11:00:00;58.3576;60.571;84.4351
2020-01-16T12:00:00;58.7178;65.7521;75.6504
2020-01-16T13:00:00;60.0338;72.9657;78.035
2020-01-16T14:00:00;58.5953;64.6746;85.6764
2020-01-16T15:00:00;66.0721;67.1519;79.1856
2020-01-16T16:00:00;50.687;62.7116;78.6027
2020-01-16T17:00:00;37.763;59.209;73.8248
2020-01-16T18:00:00;50.8304;48.465;73.1042
2020-01-16T19:00:00;34.7271;37.0097;57.692
2020-01-16T20:00:00;31.1926;40.9202;42.8871
2020-01-16T21:00:00;30.5478;34.8207;39.3824
2020-01-16T22:00:00;15.9887;21.0391;31.8412
2020-01-16T23:00:00;17.7418;31.8446;40.5658
2020-01-17T00:00:00;15.9936;35.4159;36.3231
2020-01-17T01:00:00;20.0293;32.9796;38.0027
2020-01-17T02:00:00;26.1982;27.9166;27.0967
2020-01-17T03:00:00;26.6209;25.2825;24.7463
2020-01-17T04:00:00;25.3814;30.4049;28.4929
2020-01-17T05:00:00;16.9362;31.2389;44.7289
2020-01-17T06:00:00;12.4495;30.479;30.2592
2020-01-17T07:00:00;30.9249;37.4158;49.6413
2020-01-17T08:00:00;34.6567;40.8562;52.3138
2020-01-17T09:00:00;45.1061;55.6249;63.0135
2020-01-17T10:00:00;51.2904;62.0801;71.4474
2020-01-17T11:00:00;52.404;65.6451;85.7881
2020-01-17T12:00:00;58.2345;68.5972;84.5732
2020-01-17T13:00:00;56.9708;78.1771;85.6622
2020-01-17T14:00:00;58.475;66.659;90.2205
2020-01-17T15:00:00;50.9104;74.4494;78.4847
2020-01-17T16:00:00;50.8148;60.9709;82.9109
2020-01-17T17:00:00;48.7645;65.2705;76.1775
2020-01-17T18:00:00;46.9118;59.6782;68.6632
2020-01-17T19:00:00;35.0469;44.8042;54.7483
2020-01-17T20:00:00;33.259;46.6213;43.7932
2020-01-17T21:00:00;22.6708;32.3452;31.6509
2020-01-17T22:00:00;23.4123;25.6136;31.9641
2020-01-17T23:00:00;28.1476;28.1292;31.4149
2020-01-18T00:00:00;14.0347;35.6638;37.8342
2020-01-18T01:00:00;17.5176;34.6153;34.8583
2020-01-18T02:00:00;16.5891;24.7098;38.157
2020-01-18T03:00:00;12.3319;29.3037;38.4394
2020-01-18T04:00:00;20.6087;31.0176;30.7012
2020-01-18T05:00:00;27.7472;27.462;30.5512
2020-01-18T06:00:00;22.5756;41.789;34.8567
2020-01-18T07:00:00;31.6421;39.4848;42.1042
2020-01-18T08:00:00;42.4617;45.9604;51.1213
2020-01-18T09:00:00;49.4476;59.4657;72.6921
2020-01-18T10:00:00;47.4349;57.8997;64.0042
2020-01-18T11:00:00;58.4807;69.6782;87.6845
2020-01-18T12:00:00;54.8944;59.7036;83.0951
2020-01-18T13:00:00;51.6377;67.5126;88.6682
2020-01-18T14:00:00;52.8527;75.0262;88.0787
2020-01-18T15:00:00;47.0311;75.8932;84.7355
2020-01-18T16:00:00;47.2721;60.7745;85.8784
2020-01-18T17:00:00;45.9906;55.2767;66.2589
2020-01-18T18:00:00;46.8271;56.3486;63.4318
2020-01-18T19:00:00;45.6194;43.1543;51.2591
2020-01-18T20:00:00;23.7423;36.9736;37.4994
2020-01-18T21:00:00;25.9641;34.382;32.6938
2020-01-18T22:00:00;18.7973;27.2795;45.3627
2020-01-18T23:00:00;26.3735;20.1729;35.1327
2020-01-19T00:00:00;23.3446;23.4946;45.9176
2020-01-19T01:00:00;14.8455;30.0498;46.4291
2020-01-19T02:00:00;28.6415;20.6829;50.9757
2020-01-19T03:00:00;20.975;28.5142;45.5275
2020-01-19T04:00:00;21.3305;23.0395;47.7907
2020-01-19T05:00:00;18.6512;38.1997;37.6258
2020-01-19T06:00:00;20.7286;40.8257;37.1416
2020-01-19T07:00:00;32.7926;33.0255;47.454
2020-01-19T08:00:00;36.0694;47.5533;55.5237
2020-01-19T09:00:00;44.4524;48.7094;64.962
2020-01-19T10:00:00;49.5902;58.1792;75.4319
2020-01-19T11:00:00;58.3161;73.6584;75.2401
2020-01-19T12:00:00;52.7199;65.7088;74.7626
2020-01-19T13:00:00;48.4404;68.3507;85.5551
2020-01-19T14:00:00;61.1608;65.0682;80.273
2020-01-19T15:00:00;52.7764;73.7732;78.7043
2020-01-19T16:00:00;57.2858;48.3247;76.8555
2020-01-19T17:00:00;49.6975;57.5118;69.8102
2020-01-19T18:00:00;42.1534;53.282;69.7639
2020-01-19T19:00:00;38.7595;42.9641;54.6897
2020-01-19T20:00:00;40.4082;42.6342;51.782
2020-01-19T21:00:00;34.3849;36.0101;37.0301
2020-01-19T22:00:00;24.3469;22.9398;35.5574
2020-01-19T23:00:00;24.801;40.4674;36.7911
2020-01-20T00:00:00;29.3812;22.8837;29.5419
2020-01-20T01:00:00;19.7717;36.4432;37.6904
2020-01-20T02:00:00;25.6654;30.7491;40.2459
2020-01-20T03:00:00;23.8707;27.4815;40.9543
2020-01-20T04:00:00;25.5695;27.9532;29.2391
2020-01-20T05:00:00;19.8332;29.8324;28.4051
2020-01-20T06:00:00;16.0522;31.0421;33.3159
2020-01-20T07:00:00;20.2883;33.7157;52.9031
2020-01-20T08:00:00;31.4287;45.0998;56.6282
2020-01-20T09:00:00;40.5158;49.658;60.3402
2020-01-20T10:00:00;46.3147;53.6505;64.4063
2020-01-20T11:00:00;61.399;60.5545;74.1493
2020-01-20T12:00:00;59.9638;62.2924;77.893
2020-01-20T13:00:00;51.0142;67.6801;88.4151
2020-01-20T14:00:00;57.5632;71.9433;88.7998
2020-01-20T15:00:00;52.3984;68.6458;76.4012
2020-01-20T16:00:00;50.291;74.5127;81.335
2020-01-20T17:00:00;48.7073;48.6735;74.9247
2020-01-20T18:00:00;45.905;55.8581;58.3153
2020-01-20T19:00:00;35.3193;46.3016;55.1043
2020-01-20T20:00:00;35.9724;42.3948;47.6839
2020-01-20T21:00:00;18.2903;33.5823;36.8162
2020-01-20T22:00:00;24.0317;29.175;27.4473
2020-01-20T23:00:00;36.9884;30.8633;36.6559
2020-01-21T00:00:00;25.1154;26.2797;39.1813
2020-01-21T01:00:00;31.1661;33.0684;43.898
2020-01-21T02:00:00;24.4576;20.6056;32.656
2020-01-21T03:00:00;26.9039;33.8841;33.2727
2020-01-21T04:00:00;23.7161;29.8841;34.9557
2020-01-21T05:00:00;23.148;27.5647;37.4561
2020-01-21T06:00:00;20.1026;28.8373;36.4851
2020-01-21T07:00:00;32.8047;37.5205;49.0013
2020-01-21T08:00:00;32.7579;52.756;49.8974
2020-01-21T09:00:00;46.1371;69.6789;66.198
2020-01-21T10:00:00;53.2071;65.8251;67.9599
2020-01-21T11:00:00;53.5455;61.8144;76.8525
2020-01-21T12:00:00;53.0026;71.1912;90.1908
2020-01-21T13:00:00;58.0945;73.1475;76.7458
2020-01-21T14:00:00;54.2813;65.1551;82.3397
2020-01-21T15:00:00;59.1115;61.7383;75.2775
2020-01-21T16:00:00;42.5558;64.3246;78.3346
2020-01-21T17:00:00;46.1026;63.7643;76.9121
2020-01-21T18:00:00;32.8551;45.4524;65.062
2020-01-21T19:00:00;29.5403;42.665;54.9398
2020-01-21T20:00:00;37.4725;41.1797;52.6218
2020-01-21T21:00:00;28.4759;30.2086;37.6525
2020-01-21T22:00:00;20.4026;37.0814;40.0978
2020-01-21T23:00:00;16.4875;22.9432;39.5763
